Pressione, Can A in funzione di Posizione, Can 1 e 2, Raccolta #3
Posizione, Can 1 e 2 ( m )	Pressione, Can A ( kPa )
0,005812	0,336
0,005812	0,336
0,005750	0,336
0,005750	0,331
0,005750	0,336
0,005750	0,336
0,005750	0,336
0,005750	0,336
0,005687	0,336
0,005687	0,331
0,005687	0,336
0,005687	0,331
0,005687	0,336
0,005687	0,331
0,005625	0,336
0,005625	0,331
0,005625	0,336
0,005625	0,331
0,005625	0,336
0,005625	0,336
0,005562	0,336
0,005562	0,331
0,005562	0,336
0,005562	0,331
0,005562	0,336
0,005562	0,336
0,005500	0,336
0,005500	0,331
0,005500	0,331
0,005500	0,331
0,005500	0,331
0,005500	0,331
0,005500	0,327
0,005500	0,327
0,005437	0,322
0,005437	0,327
0,005437	0,327
0,005437	0,327
0,005437	0,327
0,005437	0,327
0,005375	0,327
0,005375	0,327
0,005375	0,327
0,005375	0,327
0,005375	0,327
0,005375	0,327
0,005375	0,327
0,005312	0,327
0,005312	0,327
0,005312	0,327
0,005312	0,327
0,005312	0,327
0,005312	0,327
0,005250	0,327
0,005250	0,331
0,005250	0,327
0,005250	0,331
0,005250	0,327
0,005250	0,327
0,005250	0,327
0,005187	0,327
0,005187	0,327
0,005187	0,327
0,005187	0,327
0,005187	0,327
0,005187	0,327
0,005187	0,322
0,005125	0,327
0,005125	0,327
0,005125	0,327
0,005125	0,327
0,005125	0,327
0,005125	0,322
0,005125	0,327
0,005063	0,322
0,005063	0,322
0,005063	0,322
0,005063	0,322
0,005063	0,322
0,005063	0,322
0,005063	0,322
0,005063	0,327
0,005000	0,322
0,005000	0,322
0,005000	0,322
0,005000	0,322
0,005000	0,322
0,005000	0,317
0,005000	0,317
0,005000	0,317
0,004937	0,317
0,004937	0,317
0,004937	0,317
0,004937	0,317
0,004937	0,317
0,004937	0,317
0,004937	0,317
0,004937	0,317
0,004875	0,317
0,004875	0,317
0,004875	0,317
0,004875	0,317
0,004875	0,317
0,004875	0,317
0,004875	0,317
0,004875	0,317
0,004812	0,317
0,004812	0,317
0,004812	0,317
0,004812	0,312
0,004812	0,317
0,004812	0,317
0,004812	0,317
0,004750	0,312
0,004750	0,317
0,004750	0,317
0,004750	0,317
0,004750	0,317
0,004750	0,317
0,004750	0,317
0,004750	0,317
0,004687	0,312
0,004687	0,317
0,004687	0,312
0,004687	0,312
0,004687	0,312
0,004687	0,312
0,004687	0,307
0,004687	0,312
0,004625	0,312
0,004625	0,317
0,004625	0,317
0,004625	0,317
0,004625	0,312
0,004625	0,317
0,004625	0,317
0,004562	0,317
0,004562	0,317
0,004562	0,317
0,004562	0,317
0,004562	0,317
0,004562	0,317
0,004562	0,317
0,004562	0,317
0,004500	0,317
0,004500	0,317
0,004500	0,322
0,004500	0,322
0,004500	0,322
0,004500	0,322
0,004500	0,322
0,004437	0,322
0,004437	0,322
0,004437	0,317
0,004437	0,322
0,004437	0,317
0,004437	0,322
0,004437	0,317
0,004437	0,322
0,004437	0,317
0,004375	0,317
0,004375	0,317
0,004375	0,317
0,004375	0,317
0,004375	0,322
0,004375	0,317
0,004375	0,317
0,004375	0,317
0,004375	0,317
0,004375	0,317
0,004312	0,317
0,004312	0,317
0,004312	0,317
0,004312	0,317
0,004312	0,317
0,004312	0,317
0,004312	0,317
0,004312	0,317
0,004250	0,317
0,004250	0,317
0,004250	0,317
0,004250	0,317
0,004250	0,317
0,004250	0,317
0,004250	0,317
0,004250	0,317
0,004187	0,317
0,004187	0,317
0,004187	0,317
0,004187	0,317
0,004187	0,317
0,004187	0,317
0,004187	0,317
0,004187	0,317
0,004187	0,317
0,004187	0,317
0,004125	0,317
0,004125	0,317
0,004125	0,317
0,004125	0,317
0,004125	0,317
0,004125	0,317
0,004125	0,317
0,004125	0,317
0,004125	0,317
0,004125	0,312
0,004062	0,312
0,004062	0,317
0,004062	0,317
0,004062	0,312
0,004062	0,317
0,004062	0,312
0,004062	0,317
0,004062	0,317
0,004062	0,317
0,004062	0,317
0,004000	0,317
0,004000	0,312
0,004000	0,317
0,004000	0,317
0,004000	0,317
0,004000	0,317
0,004000	0,317
0,004000	0,317
0,004000	0,317
0,003938	0,317
0,003938	0,317
0,003938	0,317
0,003938	0,317
0,003938	0,317
0,003938	0,317
0,003938	0,317
0,003938	0,317
0,003938	0,317
0,003938	0,317
0,003875	0,317
0,003875	0,317
0,003875	0,317
0,003875	0,317
0,003875	0,317
0,003875	0,317
0,003875	0,312
0,003875	0,317
0,003875	0,317
0,003875	0,317
0,003875	0,317
0,003875	0,317
0,003813	0,317
0,003813	0,317
0,003813	0,317
0,003813	0,317
0,003813	0,317
0,003813	0,317
0,003813	0,317
0,003813	0,317
0,003813	0,317
0,003813	0,317
0,003750	0,317
0,003750	0,317
0,003750	0,317
0,003750	0,317
0,003750	0,322
0,003750	0,322
0,003750	0,327
0,003750	0,322
0,003750	0,327
0,003687	0,322
0,003687	0,327
0,003687	0,322
0,003687	0,317
0,003687	0,317
0,003687	0,317
0,003687	0,317
0,003687	0,317
0,003687	0,317
0,003687	0,317
0,003687	0,322
0,003687	0,317
0,003625	0,322
0,003625	0,317
0,003625	0,322
0,003625	0,327
0,003625	0,322
0,003625	0,327
0,003625	0,322
0,003625	0,327
0,003625	0,322
0,003625	0,322
0,003625	0,322
0,003625	0,322
0,003563	0,322
0,003563	0,327
0,003563	0,322
0,003563	0,322
0,003563	0,322
0,003563	0,322
0,003563	0,322
0,003563	0,327
0,003563	0,322
0,003563	0,327
0,003563	0,322
0,003500	0,327
0,003500	0,327
0,003500	0,327
0,003500	0,322
0,003500	0,322
0,003500	0,322
0,003500	0,322
0,003500	0,322
0,003500	0,317
0,003500	0,322
0,003500	0,317
0,003500	0,322
0,003500	0,322
0,003438	0,322
0,003438	0,327
0,003438	0,322
0,003438	0,327
0,003438	0,322
0,003438	0,327
0,003438	0,322
0,003438	0,327
0,003438	0,322
0,003438	0,317
0,003438	0,322
0,003438	0,322
0,003438	0,322
0,003375	0,317
0,003375	0,317
0,003375	0,317
0,003375	0,322
0,003375	0,322
0,003375	0,322
0,003375	0,317
0,003375	0,322
0,003375	0,322
0,003375	0,322
0,003375	0,327
0,003375	0,322
0,003313	0,327
0,003313	0,322
0,003313	0,322
0,003313	0,322
0,003313	0,322
0,003313	0,322
0,003313	0,322
0,003313	0,322
0,003313	0,322
0,003313	0,322
0,003313	0,327
0,003313	0,322
0,003313	0,327
0,003313	0,322
0,003250	0,327
0,003250	0,322
0,003250	0,327
0,003250	0,327
0,003250	0,327
0,003250	0,327
0,003250	0,327
0,003250	0,327
0,003250	0,327
0,003250	0,327
0,003250	0,327
0,003250	0,327
0,003188	0,327
0,003188	0,322
0,003188	0,327
0,003188	0,327
0,003188	0,327
0,003188	0,327
0,003188	0,327
0,003188	0,322
0,003188	0,327
0,003188	0,327
0,003188	0,327
0,003188	0,327
0,003188	0,327
0,003188	0,322
0,003188	0,327
0,003125	0,327
0,003125	0,327
0,003125	0,322
0,003125	0,327
0,003125	0,322
0,003125	0,327
0,003125	0,322
0,003125	0,327
0,003125	0,322
0,003125	0,327
0,003125	0,322
0,003125	0,327
0,003125	0,327
0,003125	0,327
0,003063	0,327
0,003063	0,327
0,003063	0,322
0,003063	0,327
0,003063	0,322
0,003063	0,327
0,003063	0,327
0,003063	0,327
0,003063	0,327
0,003063	0,327
0,003063	0,327
0,003063	0,327
0,003063	0,327
0,003063	0,327
0,003000	0,327
0,003000	0,327
0,003000	0,327
0,003000	0,327
0,003000	0,327
0,003000	0,327
0,003000	0,322
0,003000	0,327
0,003000	0,327
0,003000	0,327
0,003000	0,327
0,003000	0,327
0,003000	0,327
0,002937	0,327
0,002937	0,327
0,002937	0,327
0,002937	0,327
0,002937	0,327
0,002937	0,327
0,002937	0,327
0,002937	0,327
0,002937	0,331
0,002937	0,331
0,002937	0,327
0,002937	0,327
0,002937	0,327
0,002937	0,327
0,002937	0,327
0,002937	0,327
0,002937	0,327
0,002875	0,327
0,002875	0,327
0,002875	0,327
0,002875	0,327
0,002875	0,322
0,002875	0,327
0,002875	0,327
0,002875	0,327
0,002875	0,327
0,002875	0,327
0,002875	0,327
0,002875	0,327
0,002875	0,327
0,002875	0,327
0,002875	0,327
0,002813	0,327
0,002813	0,327
0,002813	0,327
0,002813	0,327
0,002813	0,327
0,002813	0,327
0,002813	0,327
0,002813	0,327
0,002813	0,327
0,002813	0,327
0,002813	0,327
0,002813	0,327
0,002813	0,327
0,002813	0,322
0,002813	0,327
0,002813	0,322
0,002813	0,327
0,002750	0,327
0,002750	0,327
0,002750	0,322
0,002750	0,327
0,002750	0,322
0,002750	0,327
0,002750	0,322
0,002750	0,327
0,002750	0,322
0,002750	0,322
0,002750	0,322
0,002750	0,327
0,002750	0,322
0,002750	0,327
0,002750	0,322
0,002750	0,322
0,002750	0,322
0,002750	0,322
0,002687	0,322
0,002687	0,322
0,002687	0,322
0,002687	0,322
0,002687	0,317
0,002687	0,322
0,002687	0,322
0,002687	0,327
0,002687	0,322
0,002687	0,317
0,002687	0,322
0,002687	0,322
0,002687	0,322
0,002687	0,322
0,002687	0,317
0,002687	0,322
0,002687	0,317
0,002625	0,317
0,002625	0,322
0,002625	0,317
0,002625	0,322
0,002625	0,322
0,002625	0,322
0,002625	0,322
0,002625	0,322
0,002625	0,322
0,002625	0,322
0,002625	0,327
0,002625	0,322
0,002625	0,327
0,002625	0,322
0,002625	0,322
0,002625	0,322
0,002625	0,327
0,002563	0,322
0,002563	0,322
0,002563	0,322
0,002563	0,322
0,002563	0,322
0,002563	0,327
0,002563	0,322
0,002563	0,322
0,002563	0,322
0,002563	0,327
0,002563	0,322
0,002563	0,327
0,002563	0,322
0,002563	0,327
0,002563	0,322
0,002563	0,327
0,002563	0,322
0,002500	0,327
0,002500	0,322
0,002500	0,327
0,002500	0,322
0,002500	0,327
0,002500	0,322
0,002500	0,327
0,002500	0,327
0,002500	0,327
0,002500	0,322
0,002500	0,322
0,002500	0,322
0,002500	0,322
0,002500	0,322
0,002500	0,327
0,002500	0,322
0,002500	0,322
0,002500	0,322
0,002438	0,322
0,002438	0,322
0,002438	0,322
0,002438	0,322
0,002438	0,322
0,002438	0,322
0,002438	0,327
0,002438	0,322
0,002438	0,322
0,002438	0,322
0,002438	0,327
0,002438	0,327
0,002438	0,327
0,002438	0,327
0,002438	0,327
0,002438	0,322
0,002375	0,327
0,002375	0,327
0,002375	0,327
0,002375	0,327
0,002375	0,327
0,002375	0,322
0,002375	0,327
0,002375	0,327
0,002375	0,327
0,002375	0,327
0,002375	0,327
0,002375	0,322
0,002375	0,327
0,002375	0,327
0,002375	0,327
0,002375	0,327
0,002375	0,327
0,002375	0,322
0,002375	0,327
0,002313	0,327
0,002313	0,327
0,002313	0,327
0,002313	0,327
0,002313	0,322
0,002313	0,327
0,002313	0,322
0,002313	0,327
0,002313	0,327
0,002313	0,327
0,002313	0,322
0,002313	0,327
0,002313	0,322
0,002313	0,327
0,002313	0,322
0,002313	0,327
0,002313	0,327
0,002313	0,327
0,002313	0,322
0,002250	0,327
0,002250	0,327
0,002250	0,327
0,002250	0,327
0,002250	0,327
0,002250	0,327
0,002250	0,327
0,002250	0,322
0,002250	0,327
0,002250	0,327
0,002250	0,327
0,002250	0,327
0,002250	0,327
0,002250	0,327
0,002250	0,327
0,002250	0,327
0,002250	0,327
0,002250	0,327
0,002250	0,327
0,002188	0,327
0,002188	0,327
0,002188	0,322
0,002188	0,327
0,002188	0,327
0,002188	0,327
0,002188	0,327
0,002188	0,327
0,002188	0,322
0,002188	0,327
0,002188	0,322
0,002188	0,327
0,002188	0,322
0,002188	0,327
0,002188	0,322
0,002188	0,327
0,002188	0,322
0,002188	0,327
0,002188	0,322
0,002188	0,327
0,002188	0,322
0,002125	0,327
0,002125	0,327
0,002125	0,327
0,002125	0,322
0,002125	0,327
0,002125	0,322
0,002125	0,327
0,002125	0,327
0,002125	0,327
0,002125	0,327
0,002125	0,327
0,002125	0,322
0,002125	0,327
0,002125	0,327
0,002125	0,327
0,002125	0,327
0,002125	0,327
0,002125	0,322
0,002125	0,327
0,002125	0,322
0,002125	0,327
0,002125	0,327
0,002063	0,327
0,002063	0,322
0,002063	0,327
0,002063	0,322
0,002063	0,327
0,002063	0,327
0,002063	0,327
0,002063	0,322
0,002063	0,327
0,002063	0,327
0,002063	0,327
0,002063	0,327
0,002063	0,327
0,002063	0,327
0,002063	0,327
0,002063	0,322
0,002063	0,327
0,002063	0,322
0,002063	0,327
0,002063	0,327
0,002063	0,327
0,002000	0,322
0,002000	0,327
0,002000	0,327
0,002000	0,327
0,002000	0,327
0,002000	0,327
0,002000	0,327
0,002000	0,327
0,002000	0,327
0,002000	0,327
0,002000	0,327
0,002000	0,327
0,002000	0,327
0,002000	0,327
0,002000	0,322
0,002000	0,327
0,002000	0,322
0,002000	0,327
0,002000	0,322
0,002000	0,327
0,002000	0,322
0,002000	0,327
0,002000	0,322
0,001937	0,327
0,001937	0,322
0,001937	0,327
0,001937	0,327
0,001937	0,327
0,001937	0,322
0,001937	0,327
0,001937	0,322
0,001937	0,327
0,001937	0,327
0,001937	0,327
0,001937	0,327
0,001937	0,327
0,001937	0,322
0,001937	0,327
0,001937	0,322
0,001937	0,327
0,001937	0,322
0,001937	0,327
0,001937	0,322
0,001937	0,327
0,001937	0,327
0,001937	0,327
0,001937	0,327
0,001875	0,327
0,001875	0,322
0,001875	0,327
0,001875	0,322
0,001875	0,327
0,001875	0,322
0,001875	0,327
0,001875	0,322
0,001875	0,327
0,001875	0,322
0,001875	0,327
0,001875	0,327
0,001875	0,327
0,001875	0,322
0,001875	0,327
0,001875	0,327
0,001875	0,327
0,001875	0,327
0,001875	0,327
0,001875	0,327
0,001875	0,327
0,001875	0,322
0,001875	0,327
0,001875	0,327
0,001875	0,327
0,001812	0,327
0,001812	0,327
0,001812	0,322
0,001812	0,327
0,001812	0,327
0,001812	0,327
0,001812	0,322
0,001812	0,327
0,001812	0,327
0,001812	0,327
0,001812	0,322
0,001812	0,327
0,001812	0,322
0,001812	0,327
0,001812	0,327
0,001812	0,327
0,001812	0,322
0,001812	0,327
0,001812	0,327
0,001812	0,327
0,001812	0,322
0,001812	0,327
0,001812	0,322
0,001812	0,327
0,001812	0,322
0,001750	0,322
0,001750	0,327
0,001750	0,327
0,001750	0,322
0,001750	0,327
0,001750	0,322
0,001750	0,327
0,001750	0,322
0,001750	0,327
0,001750	0,322
0,001750	0,327
0,001750	0,322
0,001750	0,327
0,001750	0,322
0,001750	0,327
0,001750	0,327
0,001750	0,327
0,001750	0,327
0,001750	0,327
0,001750	0,327
0,001750	0,327
0,001750	0,327
0,001750	0,327
0,001750	0,327
0,001687	0,327
0,001687	0,322
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,322
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001687	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,322
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,327
0,001625	0,322
0,001625	0,327
0,001625	0,322
0,001625	0,327
0,001625	0,322
0,001625	0,327
0,001562	0,322
0,001562	0,327
0,001562	0,322
0,001562	0,327
0,001562	0,322
0,001562	0,327
0,001562	0,322
0,001562	0,327
0,001562	0,322
0,001562	0,327
0,001562	0,322
0,001562	0,327
0,001562	0,327
0,001562	0,327
0,001562	0,327
0,001562	0,327
0,001562	0,327
0,001562	0,327
0,001562	0,327
0,001562	0,327
0,001562	0,327
0,001562	0,327
0,001562	0,322
0,001562	0,327
0,001562	0,327
0,001562	0,327
0,001562	0,327
0,001562	0,327
0,001500	0,322
0,001500	0,322
0,001500	0,322
0,001500	0,327
0,001500	0,327
0,001500	0,327
0,001500	0,327
0,001500	0,327
0,001500	0,322
0,001500	0,327
0,001500	0,322
0,001500	0,327
0,001500	0,322
0,001500	0,327
0,001500	0,322
0,001500	0,322
0,001500	0,322
0,001500	0,327
0,001500	0,322
0,001500	0,327
0,001500	0,322
0,001500	0,327
0,001500	0,322
0,001500	0,322
0,001500	0,322
0,001500	0,327
0,001500	0,322
0,001500	0,327
0,001500	0,322
0,001437	0,327
0,001437	0,322
0,001437	0,327
0,001437	0,327
0,001437	0,327
0,001437	0,327
0,001437	0,327
0,001437	0,327
0,001437	0,327
0,001437	0,327
0,001437	0,327
0,001437	0,327
0,001437	0,327
0,001437	0,327
0,001437	0,327
0,001437	0,327
0,001437	0,327
0,001437	0,327
0,001437	0,327
0,001437	0,322
0,001437	0,327
0,001437	0,322
0,001437	0,327
0,001437	0,322
0,001437	0,327
0,001437	0,322
0,001437	0,327
0,001437	0,322
0,001437	0,327
0,001437	0,322
0,001437	0,327
0,001375	0,327
0,001375	0,327
0,001375	0,322
0,001375	0,327
0,001375	0,322
0,001375	0,327
0,001375	0,322
0,001375	0,327
0,001375	0,322
0,001375	0,327
0,001375	0,327
0,001375	0,327
0,001375	0,327
0,001375	0,327
0,001375	0,327
0,001375	0,327
0,001375	0,322
0,001375	0,327
0,001375	0,327
0,001375	0,327
0,001375	0,327
0,001375	0,327
0,001375	0,327
0,001375	0,327
0,001375	0,322
0,001375	0,327
0,001375	0,322
0,001375	0,327
0,001375	0,327
0,001375	0,327
0,001375	0,322
0,001375	0,327
0,001312	0,322
0,001312	0,327
0,001312	0,327
0,001312	0,327
0,001312	0,327
0,001312	0,327
0,001312	0,322
0,001312	0,327
0,001312	0,322
0,001312	0,327
0,001312	0,322
0,001312	0,327
0,001312	0,322
0,001312	0,327
0,001312	0,322
0,001312	0,327
0,001312	0,322
0,001312	0,327
0,001312	0,322
0,001312	0,327
0,001312	0,322
0,001312	0,322
0,001312	0,322
0,001312	0,327
0,001312	0,322
0,001312	0,327
0,001312	0,322
0,001312	0,322
0,001312	0,322
0,001312	0,322
0,001312	0,322
0,001312	0,327
0,001312	0,322
0,001312	0,327
0,001250	0,322
0,001250	0,322
0,001250	0,322
0,001250	0,322
0,001250	0,322
0,001250	0,322
0,001250	0,322
0,001250	0,317
0,001250	0,322
0,001250	0,322
0,001250	0,322
0,001250	0,327
0,001250	0,322
0,001250	0,327
0,001250	0,322
0,001250	0,322
0,001250	0,322
0,001250	0,322
0,001250	0,322
0,001250	0,322
0,001250	0,322
0,001250	0,327
0,001250	0,322
0,001250	0,327
0,001250	0,322
0,001250	0,327
0,001250	0,322
0,001250	0,322
0,001250	0,322
0,001250	0,327
0,001250	0,322
0,001250	0,322
0,001250	0,322
0,001187	0,322
0,001187	0,322
0,001187	0,317
0,001187	0,322
0,001187	0,327
0,001187	0,322
0,001187	0,322
0,001187	0,322
0,001187	0,322
0,001187	0,317
0,001187	0,317
0,001187	0,317
0,001187	0,322
0,001187	0,317
0,001187	0,317
0,001187	0,322
0,001187	0,317
0,001187	0,317
0,001187	0,317
0,001187	0,322
0,001187	0,317
0,001187	0,322
0,001187	0,317
0,001187	0,322
0,001187	0,317
0,001187	0,317
0,001187	0,317
0,001187	0,317
0,001187	0,317
0,001187	0,317
0,001187	0,317
0,001187	0,317
0,001187	0,317
0,001187	0,322
0,001187	0,327
0,001187	0,322
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,322
0,001125	0,317
0,001125	0,317
0,001125	0,322
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,322
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,322
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,317
0,001125	0,322
0,001125	0,317
0,001125	0,317
0,001062	0,322
0,001062	0,317
0,001062	0,322
0,001062	0,317
0,001062	0,322
0,001062	0,317
0,001062	0,317
0,001062	0,317
0,001062	0,317
0,001062	0,317
0,001062	0,322
0,001062	0,317
0,001062	0,317
0,001062	0,317
0,001062	0,317
0,001062	0,317
0,001062	0,317
0,001062	0,317
0,001062	0,317
0,001062	0,322
0,001062	0,322
0,001062	0,317
0,001062	0,317
0,001062	0,317
0,001062	0,317
0,001062	0,317
0,001062	0,322
0,001062	0,322
0,001062	0,317
0,001062	0,317
0,001062	0,317
0,001062	0,317
0,001062	0,317
0,001062	0,317
0,001062	0,322
0,001000	0,317
0,001000	0,317
0,001000	0,322
0,001000	0,322
0,001000	0,317
0,001000	0,322
0,001000	0,322
0,001000	0,317
0,001000	0,322
0,001000	0,322
0,001000	0,322
0,001000	0,322
0,001000	0,317
0,001000	0,322
0,001000	0,317
0,001000	0,322
0,001000	0,327
0,001000	0,322
0,001000	0,322
0,001000	0,322
0,001000	0,317
0,001000	0,322
0,001000	0,322
0,001000	0,322
0,001000	0,322
0,001000	0,317
0,001000	0,317
0,001000	0,317
0,001000	0,322
0,001000	0,317
0,001000	0,317
0,001000	0,322
0,001000	0,322
0,001000	0,317
0,001000	0,317
0,001000	0,322
9,375000E-4	0,317
9,375000E-4	0,322
9,375000E-4	0,317
9,375000E-4	0,322
9,375000E-4	0,317
9,375000E-4	0,322
9,375000E-4	0,317
9,375000E-4	0,322
9,375000E-4	0,322
9,375000E-4	0,322
9,375000E-4	0,327
9,375000E-4	0,322
9,375000E-4	0,317
9,375000E-4	0,322
9,375000E-4	0,317
9,375000E-4	0,322
9,375000E-4	0,322
9,375000E-4	0,322
9,375000E-4	0,327
9,375000E-4	0,322
9,375000E-4	0,317
9,375000E-4	0,322
9,375000E-4	0,327
9,375000E-4	0,322
9,375000E-4	0,322
9,375000E-4	0,317
9,375000E-4	0,317
9,375000E-4	0,322
9,375000E-4	0,322
9,375000E-4	0,322
9,375000E-4	0,317
9,375000E-4	0,322
9,375000E-4	0,317
9,375000E-4	0,322
9,375000E-4	0,322
9,375000E-4	0,317
9,375000E-4	0,327
8,750000E-4	0,322
8,750000E-4	0,322
8,750000E-4	0,322
8,750000E-4	0,322
8,750000E-4	0,322
8,750000E-4	0,327
8,750000E-4	0,322
8,750000E-4	0,322
8,750000E-4	0,322
8,750000E-4	0,322
8,750000E-4	0,322
8,750000E-4	0,317
8,750000E-4	0,322
8,750000E-4	0,327
8,750000E-4	0,322
8,750000E-4	0,317
8,750000E-4	0,322
8,750000E-4	0,317
8,750000E-4	0,322
8,750000E-4	0,322
8,750000E-4	0,322
8,750000E-4	0,322
8,750000E-4	0,322
8,750000E-4	0,317
8,750000E-4	0,322
8,750000E-4	0,327
8,750000E-4	0,322
8,750000E-4	0,327
8,750000E-4	0,322
8,750000E-4	0,327
8,750000E-4	0,322
8,750000E-4	0,327
8,750000E-4	0,322
8,750000E-4	0,327
8,750000E-4	0,322
8,750000E-4	0,327
8,750000E-4	0,322
8,750000E-4	0,322
8,750000E-4	0,322
8,125000E-4	0,327
8,125000E-4	0,322
8,125000E-4	0,327
8,125000E-4	0,322
8,125000E-4	0,322
8,125000E-4	0,322
8,125000E-4	0,327
8,125000E-4	0,322
8,125000E-4	0,327
8,125000E-4	0,322
8,125000E-4	0,327
8,125000E-4	0,322
8,125000E-4	0,322
8,125000E-4	0,322
8,125000E-4	0,327
8,125000E-4	0,322
8,125000E-4	0,327
8,125000E-4	0,322
8,125000E-4	0,322
8,125000E-4	0,322
8,125000E-4	0,327
8,125000E-4	0,322
8,125000E-4	0,327
8,125000E-4	0,322
8,125000E-4	0,322
8,125000E-4	0,322
8,125000E-4	0,317
8,125000E-4	0,322
8,125000E-4	0,327
8,125000E-4	0,322
8,125000E-4	0,327
8,125000E-4	0,322
8,125000E-4	0,322
8,125000E-4	0,322
8,125000E-4	0,327
8,125000E-4	0,322
8,125000E-4	0,322
8,125000E-4	0,322
8,125000E-4	0,327
8,125000E-4	0,322
7,500000E-4	0,327
7,500000E-4	0,322
7,500000E-4	0,327
7,500000E-4	0,322
7,500000E-4	0,322
7,500000E-4	0,322
7,500000E-4	0,322
7,500000E-4	0,322
7,500000E-4	0,327
7,500000E-4	0,322
7,500000E-4	0,327
7,500000E-4	0,322
7,500000E-4	0,322
7,500000E-4	0,322
7,500000E-4	0,322
7,500000E-4	0,322
7,500000E-4	0,327
7,500000E-4	0,322
7,500000E-4	0,327
7,500000E-4	0,322
7,500000E-4	0,322
7,500000E-4	0,322
7,500000E-4	0,327
7,500000E-4	0,322
7,500000E-4	0,327
7,500000E-4	0,322
7,500000E-4	0,327
7,500000E-4	0,322
7,500000E-4	0,322
7,500000E-4	0,322
7,500000E-4	0,327
7,500000E-4	0,322
7,500000E-4	0,327
7,500000E-4	0,322
7,500000E-4	0,322
7,500000E-4	0,327
7,500000E-4	0,322
7,500000E-4	0,322
7,500000E-4	0,327
7,500000E-4	0,322
6,875000E-4	0,322
6,875000E-4	0,322
6,875000E-4	0,327
6,875000E-4	0,327
6,875000E-4	0,327
6,875000E-4	0,322
6,875000E-4	0,322
6,875000E-4	0,322
6,875000E-4	0,327
6,875000E-4	0,322
6,875000E-4	0,322
6,875000E-4	0,322
6,875000E-4	0,327
6,875000E-4	0,322
6,875000E-4	0,327
6,875000E-4	0,322
6,875000E-4	0,327
6,875000E-4	0,327
6,875000E-4	0,327
6,875000E-4	0,322
6,875000E-4	0,322
6,875000E-4	0,322
6,875000E-4	0,327
6,875000E-4	0,322
6,875000E-4	0,322
6,875000E-4	0,322
6,875000E-4	0,327
6,875000E-4	0,327
6,875000E-4	0,327
6,875000E-4	0,322
6,875000E-4	0,327
6,875000E-4	0,322
6,875000E-4	0,327
6,875000E-4	0,322
6,875000E-4	0,322
6,875000E-4	0,322
6,875000E-4	0,327
6,875000E-4	0,322
6,875000E-4	0,327
6,875000E-4	0,327
6,875000E-4	0,327
6,875000E-4	0,322
6,250000E-4	0,327
6,250000E-4	0,322
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,322
6,250000E-4	0,327
6,250000E-4	0,322
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,322
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,322
6,250000E-4	0,327
6,250000E-4	0,322
6,250000E-4	0,327
6,250000E-4	0,322
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,322
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,322
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,322
6,250000E-4	0,327
6,250000E-4	0,327
6,250000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,322
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
